Sp,Binary,Ensemble.2,EnsembleBinary
Saccopteryx canescens,0,0.8542126469734261,FALSE
Natalus major,0,0.8577483585039174,FALSE
Emballonura beccarii,0,0.8573329728564053,FALSE
Molossus barnesi,0,0.8648615981759937,FALSE
Platyrrhinus chocoensis,0,0.8616093013548665,FALSE
Lionycteris spurrelli,0,0.8520928609085343,FALSE
Platalina genovensium,0,0.8557891411776402,FALSE
Micronycteris schmidtorum,0,0.85314278481038,FALSE
Lophostoma carrikeri,0,0.8568946850223477,FALSE
Lasiurus castaneus,0,0.8531571919257088,FALSE
Scleronycteris ega,0,0.8690616372827191,FALSE
Monophyllus plethodon,0,0.8575148899222316,FALSE
Tomopeas ravus,0,0.8769947923806889,FALSE
Choeroniscus minor,0,0.857823706133486,FALSE
Chilonatalus micropus,0,0.8700803438624014,FALSE
Nyctimene sanctacrucis,0,0.8220677935669567,FALSE
Eumops hansae,0,0.8644488251285846,FALSE
Miniopterus robustior,0,0.8788700892887378,FALSE
Diclidurus isabellus,0,0.8722462304848343,FALSE
Rhogeessa genowaysi,0,0.8636231007614201,FALSE
Lophostoma evotis,0,0.8606878505583928,FALSE
Lasiurus degelidus,0,0.8608075400218342,FALSE
Myotis findleyi,0,0.8635378252177487,FALSE
Micronycteris minuta,0,0.8628357411328408,FALSE
Amorphochilus schnablii,0,0.8819798855457288,FALSE
Lonchophylla bokermanni,0,0.871953541738054,FALSE
Myotis insularum,0,0.8663292549618465,FALSE
Mormopterus phrudus,0,0.886800628515825,FALSE
Rhinophylla alethina,0,0.8726027734018975,FALSE
Saccopteryx gymnura,0,0.8823472703473723,FALSE
Ariteus flavescens,0,0.8769092914374452,FALSE
Phyllonycteris aphylla,0,0.8523108703206754,FALSE
Peropteryx trinitatis,0,0.8837214101733608,FALSE
Molossops aequatorianus,0,0.8899253546002448,FALSE
Sturnira nana,0,0.8801212399333684,FALSE
Musonycteris harrisoni,0,0.8790503092967925,FALSE
Lasiurus ebenus,0,0.8468433114984759,FALSE
Balantiopteryx infusca,0,0.8974751295139625,FALSE
Micronycteris hirsuta,0,0.8857965667618954,FALSE
Natalus jamaicensis,0,0.8984907413072436,FALSE
Lonchophylla dekeyseri,0,0.8951203147137716,FALSE
Lampronycteris brachyotis,0,0.8891165764463265,FALSE
Cyttarops alecto,0,0.8949575177682585,FALSE
Lonchophylla handleyi,0,0.9039221612527119,FALSE
Peropteryx leucoptera,0,0.9000393961232905,FALSE
Carollia colombiana,0,0.8586585087181868,FALSE
Trinycteris nicefori,0,0.8967822722096923,FALSE
Choeroniscus periosus,0,0.9062266661239563,FALSE
Lonchophylla hesperia,0,0.91108721691625,FALSE
Lophostoma schulzi,0,0.906626366012142,FALSE
Glyphonycteris behnii,0,0.9115027090872507,FALSE
Lonchorhina marinkellei,0,0.9159183701911822,FALSE
Pteralopex taki,0,0.8730322321399115,FALSE
Melonycteris fardoulisi,0,0.881111880241671,FALSE
Lonchorhina orinocensis,0,0.9245886486253986,FALSE
Hipposideros edwardshilli,0,0.8922023782488693,FALSE
Lonchorhina fernandezi,0,0.9444397857525204,FALSE
Sturnira mistratensis,0,0.9057426203594661,FALSE
Neonycteris pusilla,0,0.9552946697085074,FALSE
Rhogeessa hussoni,0,0.9151285245509131,FALSE
Myotis cobanensis,0,0.94062019649561,FALSE
Mimon koepckeae,0,0.9716112814228056,FALSE
Artibeus incomitatus,0,0.9291022747681874,FALSE
Micronycteris homezi,0,0.956276684919753,FALSE
Nyctophilus nebulosus,0,0.9398598693753903,FALSE
Anoura luismanueli,0,0.9452783384228198,FALSE
Emballonura serii,0,0.9531023784666055,FALSE
Saccopteryx antioquensis,0,0.9576399221390919,FALSE
Lonchorhina inusitata,0,0.9643711891897555,FALSE
Thyroptera lavali,0,0.9698215576610257,FALSE
Micronycteris sanborni,0,0.979118305494497,FALSE
Micronycteris brosseti,0,0.9895818507063391,FALSE
Micronycteris matses,0,1,FALSE
