"","tree","bats"
"4509","Sphiggurus_vestitus","other"
"4510","Sphiggurus_villosus","other"
"4511","Spilocuscus_kraemeri","other"
"4512","Spilocuscus_maculatus","other"
"4513","Spilocuscus_rufoniger","other"
"4514","Spilogale_angustifrons","other"
"4515","Spilogale_gracilis","other"
"4516","Spilogale_putorius","other"
"4517","Spilogale_pygmaea","other"
"4518","Srilankamys_ohiensis","other"
"4519","Steatomys_bocagei","other"
"4520","Steatomys_caurinus","other"
"4521","Steatomys_cuppedius","other"
"4522","Steatomys_jacksoni","other"
"4523","Steatomys_krebsii","other"
"4524","Steatomys_opimus","other"
"4525","Steatomys_parvus","other"
"4526","Steatomys_pratensis","other"
"4527","Stenella_attenuata","other"
"4528","Stenella_clymene","other"
"4529","Stenella_coeruleoalba","other"
"4530","Stenella_frontalis","other"
"4531","Stenella_longirostris","other"
"4532","Steno_bredanensis","other"
"4533","Stenocephalemys_albipes","other"
"4534","Stenocephalemys_albocaudata","other"
"4535","Stenocephalemys_griseicauda","other"
"4536","Stenocephalemys_ruppi","other"
"4537","Stenoderma_rufum","bats"
"4538","Stochomys_longicaudatus","other"
"4539","Strigocuscus_celebensis","other"
"4540","Strigocuscus_pelengensis","other"
"4541","Sturnira_aratathomasi","bats"
"4542","Sturnira_bidens","bats"
"4543","Sturnira_bogotensis","bats"
"4544","Sturnira_erythromos","bats"
"4545","Sturnira_lilium","bats"
"4546","Sturnira_ludovici","bats"
"4547","Sturnira_luisi","bats"
"4548","Sturnira_magna","bats"
"4549","Sturnira_mordax","bats"
"4550","Sturnira_nana","bats"
"4551","Sturnira_oporaphilum","bats"
"4552","Sturnira_thomasi","bats"
"4553","Sturnira_tildae","bats"
"4554","Styloctenium_wallacei","bats"
"4555","Stylodipus_andrewsi","other"
"4556","Stylodipus_sungorus","other"
"4557","Stylodipus_telum","other"
"4558","Suncus_aequatorius","other"
"4559","Suncus_ater","other"
"4560","Suncus_dayi","other"
"4561","Suncus_etruscus","other"
"4562","Suncus_fellowesgordoni","other"
"4563","Suncus_hosei","other"
"4564","Suncus_infinitesimus","other"
"4565","Suncus_lixus","other"
"4566","Suncus_madagascariensis","other"
"4567","Suncus_malayanus","other"
"4568","Suncus_megalura","other"
"4569","Suncus_mertensi","other"
"4570","Suncus_montanus","other"
"4571","Suncus_murinus","other"
"4572","Suncus_remyi","other"
"4573","Suncus_stoliczkanus","other"
"4574","Suncus_varilla","other"
"4575","Suncus_zeylanicus","other"
"4576","Sundamys_infraluteus","other"
"4577","Sundamys_maxi","other"
"4578","Sundamys_muelleri","other"
"4579","Sundasciurus_brookei","other"
"4580","Sundasciurus_davensis","other"
"4581","Sundasciurus_fraterculus","other"
"4582","Sundasciurus_hippurus","other"
"4583","Sundasciurus_hoogstraali","other"
"4584","Sundasciurus_jentinki","other"
"4585","Sundasciurus_juvencus","other"
"4586","Sundasciurus_lowii","other"
"4587","Sundasciurus_mindanensis","other"
"4588","Sundasciurus_moellendorffi","other"
"4589","Sundasciurus_philippinensis","other"
"4590","Sundasciurus_rabori","other"
"4591","Sundasciurus_samarensis","other"
"4592","Sundasciurus_steerii","other"
"4593","Sundasciurus_tenuis","other"
"4594","Surdisorex_norae","other"
"4595","Surdisorex_polulus","other"
"4596","Suricata_suricatta","other"
"4597","Sus_ahoenobarbus","other"
"4598","Sus_barbatus","other"
"4599","Sus_bucculentus","other"
"4600","Sus_cebifrons","other"
"4601","Sus_celebensis","other"
"4602","Sus_philippensis","other"
"4603","Sus_salvanius","other"
"4604","Sus_scrofa","other"
"4605","Sus_verrucosus","other"
"4606","Syconycteris_australis","bats"
"4607","Syconycteris_carolinae","bats"
"4608","Syconycteris_hobbit","bats"
"4609","Sylvicapra_grimmia","other"
"4610","Sylvilagus_aquaticus","other"
"4611","Sylvilagus_audubonii","other"
"4612","Sylvilagus_bachmani","other"
"4613","Sylvilagus_brasiliensis","other"
"4614","Sylvilagus_cognatus","other"
"4615","Sylvilagus_cunicularius","other"
"4616","Sylvilagus_dicei","other"
"4617","Sylvilagus_floridanus","other"
"4618","Sylvilagus_graysoni","other"
"4619","Sylvilagus_insonus","other"
"4620","Sylvilagus_mansuetus","other"
"4621","Sylvilagus_nuttallii","other"
"4622","Sylvilagus_palustris","other"
"4623","Sylvilagus_robustus","other"
"4624","Sylvilagus_transitionalis","other"
"4625","Sylvisorex_camerunensis","other"
"4626","Sylvisorex_granti","other"
"4627","Sylvisorex_howelli","other"
"4628","Sylvisorex_isabellae","other"
"4629","Sylvisorex_johnstoni","other"
"4630","Sylvisorex_lunaris","other"
"4631","Sylvisorex_morio","other"
"4632","Sylvisorex_ollula","other"
"4633","Sylvisorex_oriundus","other"
"4634","Sylvisorex_vulcanorum","other"
"4635","Symphalangus_syndactylus","other"
"4636","Synaptomys_borealis","other"
"4637","Synaptomys_cooperi","other"
"4638","Syncerus_caffer","other"
"4639","Syntheosciurus_brochus","other"
"4640","Tachyglossus_aculeatus","other"
"4641","Tachyoryctes_ankoliae","other"
"4642","Tachyoryctes_annectens","other"
"4643","Tachyoryctes_audax","other"
"4644","Tachyoryctes_daemon","other"
"4645","Tachyoryctes_ibeanus","other"
"4646","Tachyoryctes_macrocephalus","other"
"4647","Tachyoryctes_naivashae","other"
"4648","Tachyoryctes_rex","other"
"4649","Tachyoryctes_ruandae","other"
"4650","Tachyoryctes_ruddi","other"
"4651","Tachyoryctes_spalacinus","other"
"4652","Tachyoryctes_splendens","other"
"4653","Tadarida_aegyptiaca","bats"
"4654","Tadarida_australis","bats"
"4655","Tadarida_brasiliensis","bats"
"4656","Tadarida_fulminans","bats"
"4657","Tadarida_insignis","bats"
"4658","Tadarida_kuboriensis","bats"
"4659","Tadarida_latouchei","bats"
"4660","Tadarida_lobata","bats"
"4661","Tadarida_teniotis","bats"
"4662","Tadarida_ventralis","bats"
"4663","Taeromys_arcuatus","other"
"4664","Taeromys_callitrichus","other"
"4665","Taeromys_celebensis","other"
"4666","Taeromys_hamatus","other"
"4667","Taeromys_microbullatus","other"
"4668","Taeromys_punicans","other"
"4669","Taeromys_taerae","other"
"4670","Talpa_altaica","other"
"4671","Talpa_caeca","other"
"4672","Talpa_caucasica","other"
"4673","Talpa_davidiana","other"
"4674","Talpa_europaea","other"
"4675","Talpa_levantis","other"
"4676","Talpa_occidentalis","other"
"4677","Talpa_romana","other"
"4678","Talpa_stankovici","other"
"4679","Tamandua_mexicana","other"
"4680","Tamandua_tetradactyla","other"
"4681","Tamias_alpinus","other"
"4682","Tamias_amoenus","other"
"4683","Tamias_bulleri","other"
"4684","Tamias_canipes","other"
"4685","Tamias_cinereicollis","other"
"4686","Tamias_dorsalis","other"
"4687","Tamias_durangae","other"
"4688","Tamias_merriami","other"
"4689","Tamias_minimus","other"
"4690","Tamias_obscurus","other"
"4691","Tamias_ochrogenys","other"
"4692","Tamias_palmeri","other"
"4693","Tamias_panamintinus","other"
"4694","Tamias_quadrimaculatus","other"
"4695","Tamias_quadrivittatus","other"
"4696","Tamias_ruficaudus","other"
"4697","Tamias_rufus","other"
"4698","Tamias_senex","other"
"4699","Tamias_sibiricus","other"
"4700","Tamias_siskiyou","other"
"4701","Tamias_sonomae","other"
"4702","Tamias_speciosus","other"
"4703","Tamias_striatus","other"
"4704","Tamias_townsendii","other"
"4705","Tamias_umbrinus","other"
"4706","Tamiasciurus_douglasii","other"
"4707","Tamiasciurus_hudsonicus","other"
"4708","Tamiasciurus_mearnsi","other"
"4709","Tamiops_maritimus","other"
"4710","Tamiops_mcclellandii","other"
"4711","Tamiops_rodolphii","other"
"4712","Tamiops_swinhoei","other"
"4713","Taphozous_achates","bats"
"4714","Taphozous_australis","bats"
"4715","Taphozous_georgianus","bats"
"4716","Taphozous_hamiltoni","bats"
"4717","Taphozous_hildegardeae","bats"
"4718","Taphozous_hilli","bats"
"4719","Taphozous_kapalgensis","bats"
"4720","Taphozous_longimanus","bats"
"4721","Taphozous_mauritianus","bats"
"4722","Taphozous_melanopogon","bats"
"4723","Taphozous_nudiventris","bats"
"4724","Taphozous_perforatus","bats"
"4725","Taphozous_theobaldi","bats"
"4726","Taphozous_troughtoni","bats"
"4727","Tapirus_bairdii","other"
"4728","Tapirus_indicus","other"
"4729","Tapirus_pinchaque","other"
"4730","Tapirus_terrestris","other"
"4731","Tarsipes_rostratus","other"
"4732","Tarsius_bancanus","other"
"4733","Tarsius_dentatus","other"
"4734","Tarsius_pelengensis","other"
"4735","Tarsius_pumilus","other"
"4736","Tarsius_sangirensis","other"
"4737","Tarsius_syrichta","other"
"4738","Tarsius_tarsier","other"
"4739","Tarsomys_apoensis","other"
"4740","Tarsomys_echinatus","other"
"4741","Tasmacetus_shepherdi","other"
"4742","Tateomys_macrocercus","other"
"4743","Tateomys_rhinogradoides","other"
"4744","Tatera_indica","other"
"4745","Taterillus_arenarius","other"
"4746","Taterillus_congicus","other"
"4747","Taterillus_emini","other"
"4748","Taterillus_gracilis","other"
"4749","Taterillus_harringtoni","other"
"4750","Taterillus_lacustris","other"
"4751","Taterillus_petteri","other"
"4752","Taterillus_pygargus","other"
"4753","Taurotragus_derbianus","other"
"4754","Taurotragus_oryx","other"
"4755","Taxidea_taxus","other"
"4756","Tayassu_pecari","other"
"4757","Tenrec_ecaudatus","other"
"4758","Tetracerus_quadricornis","other"
"4759","Thallomys_loringi","other"
"4760","Thallomys_nigricauda","other"
"4761","Thallomys_paedulcus","other"
"4762","Thallomys_shortridgei","other"
"4763","Thalpomys_cerradensis","other"
"4764","Thalpomys_lasiotis","other"
"4765","Thamnomys_kempi","other"
"4766","Thamnomys_major","other"
"4767","Thamnomys_venustus","other"
"4768","Thaptomys_nigrita","other"
"4769","Theropithecus_gelada","other"
"4770","Thomasomys_aureus","other"
"4771","Thomasomys_baeops","other"
"4772","Thomasomys_bombycinus","other"
"4773","Thomasomys_caudivarius","other"
"4774","Thomasomys_cinereiventer","other"
"4775","Thomasomys_cinereus","other"
"4776","Thomasomys_cinnameus","other"
"4777","Thomasomys_daphne","other"
"4778","Thomasomys_eleusis","other"
"4779","Thomasomys_erro","other"
"4780","Thomasomys_gracilis","other"
"4781","Thomasomys_hudsoni","other"
"4782","Thomasomys_hylophilus","other"
"4783","Thomasomys_incanus","other"
"4784","Thomasomys_ischyrus","other"
"4785","Thomasomys_kalinowskii","other"
"4786","Thomasomys_ladewi","other"
"4787","Thomasomys_laniger","other"
"4788","Thomasomys_monochromos","other"
"4789","Thomasomys_niveipes","other"
"4790","Thomasomys_notatus","other"
"4791","Thomasomys_oreas","other"
"4792","Thomasomys_paramorum","other"
"4793","Thomasomys_popayanus","other"
"4794","Thomasomys_praetor","other"
"4795","Thomasomys_pyrrhonotus","other"
"4796","Thomasomys_rhoadsi","other"
"4797","Thomasomys_rosalinda","other"
"4798","Thomasomys_silvestris","other"
"4799","Thomasomys_taczanowskii","other"
"4800","Thomasomys_vestitus","other"
"4801","Thomomys_bottae","other"
"4802","Thomomys_bulbivorus","other"
"4803","Thomomys_mazama","other"
"4804","Thomomys_monticola","other"
"4805","Thomomys_talpoides","other"
"4806","Thomomys_townsendii","other"
"4807","Thomomys_umbrinus","other"
"4808","Thoopterus_nigrescens","bats"
"4809","Thrichomys_apereoides","other"
"4810","Thrichomys_inermis","other"
"4811","Thryonomys_gregorianus","other"
"4812","Thryonomys_swinderianus","other"
"4813","Thylamys_cinderella","other"
"4814","Thylamys_elegans","other"
"4815","Thylamys_karimii","other"
"4816","Thylamys_macrurus","other"
"4817","Thylamys_pallidior","other"
"4818","Thylamys_pusillus","other"
"4819","Thylamys_sponsorius","other"
"4820","Thylamys_tatei","other"
"4821","Thylamys_venustus","other"
"4822","Thylogale_billardierii","other"
"4823","Thylogale_browni","other"
"4824","Thylogale_brunii","other"
"4825","Thylogale_lanatus","other"
"4826","Thylogale_stigmatica","other"
"4827","Thylogale_thetis","other"
"4828","Thyroptera_discifera","bats"
"4829","Thyroptera_tricolor","bats"
"4830","Tlacuatzin_canescens","other"
"4831","Tokudaia_muenninki","other"
"4832","Tokudaia_osimensis","other"
"4833","Tolypeutes_matacus","other"
"4834","Tolypeutes_tricinctus","other"
"4835","Tomopeas_ravus","bats"
"4836","Tonatia_bidens","bats"
"4837","Tonatia_saurophila","bats"
"4838","Trachops_cirrhosus","bats"
"4839","Trachypithecus_auratus","other"
"4840","Trachypithecus_barbei","other"
"4841","Trachypithecus_cristatus","other"
"4842","Trachypithecus_delacouri","other"
"4843","Trachypithecus_francoisi","other"
"4844","Trachypithecus_geei","other"
"4845","Trachypithecus_germaini","other"
"4846","Trachypithecus_hatinhensis","other"
"4847","Trachypithecus_johnii","other"
"4848","Trachypithecus_laotum","other"
"4849","Trachypithecus_obscurus","other"
"4850","Trachypithecus_phayrei","other"
"4851","Trachypithecus_pileatus","other"
"4852","Trachypithecus_poliocephalus","other"
"4853","Trachypithecus_shortridgei","other"
"4854","Trachypithecus_vetulus","other"
"4855","Tragelaphus_angasii","other"
"4856","Tragelaphus_buxtoni","other"
"4857","Tragelaphus_eurycerus","other"
"4858","Tragelaphus_imberbis","other"
"4859","Tragelaphus_scriptus","other"
"4860","Tragelaphus_spekii","other"
"4861","Tragelaphus_strepsiceros","other"
"4862","Tragulus_javanicus","other"
"4863","Tragulus_kanchil","other"
"4864","Tragulus_napu","other"
"4865","Tragulus_nigricans","other"
"4866","Tragulus_versicolor","other"
"4867","Tragulus_williamsoni","other"
"4868","Tremarctos_ornatus","other"
"4869","Triaenops_auritus","bats"
"4870","Triaenops_furculus","bats"
"4871","Triaenops_persicus","bats"
"4872","Triaenops_rufus","bats"
"4873","Trichechus_inunguis","other"
"4874","Trichechus_manatus","other"
"4875","Trichechus_senegalensis","other"
"4876","Trichosurus_arnhemensis","other"
"4877","Trichosurus_caninus","other"
"4878","Trichosurus_johnstonii","other"
"4879","Trichosurus_vulpecula","other"
"4880","Trichys_fasciculata","other"
"4881","Trinomys_albispinus","other"
"4882","Trinomys_dimidiatus","other"
"4883","Trinomys_gratiosus","other"
"4884","Trinomys_iheringi","other"
"4885","Trinomys_myosuros","other"
"4886","Trinomys_paratus","other"
"4887","Trinomys_setosus","other"
"4888","Trinycteris_nicefori","bats"
"4889","Trogopterus_xanthipes","other"
"4890","Tryphomys_adustus","other"
"4891","Tscherskia_triton","other"
"4892","Tupaia_belangeri","other"
"4893","Tupaia_chrysogaster","other"
"4894","Tupaia_dorsalis","other"
"4895","Tupaia_glis","other"
"4896","Tupaia_gracilis","other"
"4897","Tupaia_javanica","other"
"4898","Tupaia_longipes","other"
"4899","Tupaia_minor","other"
"4900","Tupaia_moellendorffi","other"
"4901","Tupaia_montana","other"
"4902","Tupaia_nicobarica","other"
"4903","Tupaia_palawanensis","other"
"4904","Tupaia_picta","other"
"4905","Tupaia_splendidula","other"
"4906","Tupaia_tana","other"
"4907","Tursiops_aduncus","other"
"4908","Tursiops_truncatus","other"
"4909","Tylomys_bullaris","other"
"4910","Tylomys_fulviventer","other"
"4911","Tylomys_mirae","other"
"4912","Tylomys_nudicaudus","other"
"4913","Tylomys_panamensis","other"
"4914","Tylomys_tumbalensis","other"
"4915","Tylomys_watsoni","other"
"4916","Tylonycteris_pachypus","bats"
"4917","Tylonycteris_robustula","bats"
"4918","Tympanoctomys_barrerae","other"
"4919","Typhlomys_cinereus","other"
"4920","Uncia_uncia","other"
"4921","Uranomys_ruddi","other"
"4922","Urocyon_cinereoargenteus","other"
"4923","Urocyon_littoralis","other"
"4924","Uroderma_bilobatum","bats"
"4925","Uroderma_magnirostrum","bats"
"4926","Urogale_everetti","other"
"4927","Uromys_anak","other"
"4928","Uromys_caudimaculatus","other"
"4929","Uromys_hadrourus","other"
"4930","Uromys_neobritannicus","other"
"4931","Uromys_rex","other"
"4932","Uromys_siebersi","other"
"4933","Uropsilus_andersoni","other"
"4934","Uropsilus_gracilis","other"
"4935","Uropsilus_investigator","other"
"4936","Uropsilus_soricipes","other"
"4937","Urotrichus_talpoides","other"
"4938","Ursus_americanus","other"
"4939","Ursus_arctos","other"
"4940","Ursus_maritimus","other"
"4941","Ursus_thibetanus","other"
"4942","Vampyressa_bidens","bats"
"4943","Vampyressa_brocki","bats"
"4944","Vampyressa_melissa","bats"
"4945","Vampyressa_nymphaea","bats"
"4946","Vampyressa_pusilla","bats"
"4947","Vampyressa_thyone","bats"
"4948","Vampyrodes_caraccioli","bats"
"4949","Vampyrum_spectrum","bats"
"4950","Vandeleuria_nilagirica","other"
"4951","Vandeleuria_nolthenii","other"
"4952","Vandeleuria_oleracea","other"
"4953","Varecia_rubra","other"
"4954","Varecia_variegata","other"
"4955","Vernaya_fulva","other"
"4956","Vespadelus_baverstocki","bats"
"4957","Vespadelus_caurinus","bats"
"4958","Vespadelus_darlingtoni","bats"
"4959","Vespadelus_douglasorum","bats"
"4960","Vespadelus_finlaysoni","bats"
"4961","Vespadelus_pumilus","bats"
"4962","Vespadelus_regulus","bats"
"4963","Vespadelus_troughtoni","bats"
"4964","Vespadelus_vulturnus","bats"
"4965","Vespertilio_murinus","bats"
"4966","Vespertilio_sinensis","bats"
"4967","Vicugna_vicugna","other"
"4968","Viverra_civettina","other"
"4969","Viverra_megaspila","other"
"4970","Viverra_tangalunga","other"
"4971","Viverra_zibetha","other"
"4972","Viverricula_indica","other"
"4973","Volemys_millicens","other"
"4974","Volemys_musseri","other"
"4975","Vombatus_ursinus","other"
"4976","Vormela_peregusna","other"
"4977","Vulpes_bengalensis","other"
"4978","Vulpes_cana","other"
"4979","Vulpes_chama","other"
"4980","Vulpes_corsac","other"
"4981","Vulpes_ferrilata","other"
"4982","Vulpes_lagopus","other"
"4983","Vulpes_macrotis","other"
"4984","Vulpes_pallida","other"
"4985","Vulpes_rueppellii","other"
"4986","Vulpes_velox","other"
"4987","Vulpes_vulpes","other"
"4988","Vulpes_zerda","other"
"4989","Wallabia_bicolor","other"
"4990","Wiedomys_pyrrhorhinos","other"
"4991","Wilfredomys_oenax","other"
"4992","Wyulda_squamicaudata","other"
"4993","Xenomys_nelsoni","other"
"4994","Xenuromys_barbatus","other"
"4995","Xeromys_myoides","other"
"4996","Xerus_erythropus","other"
"4997","Xerus_inauris","other"
"4998","Xerus_princeps","other"
"4999","Xerus_rutilus","other"
"5000","Zaedyus_pichiy","other"
"5001","Zaglossus_bartoni","other"
"5002","Zaglossus_bruijni","other"
"5003","Zalophus_californianus","other"
"5004","Zalophus_japonicus","other"
"5005","Zalophus_wollebaeki","other"
"5006","Zapus_hudsonius","other"
"5007","Zapus_princeps","other"
"5008","Zapus_trinotatus","other"
"5009","Zelotomys_hildegardeae","other"
"5010","Zelotomys_woosnami","other"
"5011","Zenkerella_insignis","other"
"5012","Ziphius_cavirostris","other"
"5013","Zygodontomys_brevicauda","other"
"5014","Zygodontomys_brunneus","other"
"5015","Zygogeomys_trichopus","other"
"5016","Zyzomys_argurus","other"
"5017","Zyzomys_maini","other"
"5018","Zyzomys_palatilis","other"
"5019","Zyzomys_pedunculatus","other"
"5020","Zyzomys_woodwardi","other"
